Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Death_Count,Crash_Non.Suspected_Serious_Injury_Count,Crash_Not_Injured_Count,Crash_Possible_Injury_Count,Crash_Severity,Crash_Suspected_Serious_Injury_Count,Crash_Total_Injury_Count,Crash_Unknown_Injury_Count,Latitude,Longitude,Street_Name,Street_Number,Driver_Alcohol_Result,Driver_Blood_Alcohol_Content_Test_Result,Driver_Drug_Test_Result,Unit_Death_Count,Unit_Description,Unit_Non.Suspected_Serious_Injury_Count,Unit_Not_Injured_Count,Unit_Possible_Injury_Count,Unit_Suspected_Serious_Injury_Count,Unit_Total_Injury_Count,Unit_Unknown_Injury_Count,Person_Age,Person_Death_Count,Person_Ethnicity,Person_Gender,Person_Injury_Severity,Person_Not_Injured_Count,Person_Possible_Injury_Count,Person_Suspected_Serious_Injury_Count,Person_Total_Injury_Count,Person_Type,Crash_Month,Crash_Year
13596850,TRUE,12/13/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.48090496,-98.5207923,W MARIPOSA DR,1600,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,56,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,December,2013
13596813,TRUE,12/14/13,0,0,1,0,N - NOT INJURED,0,0,1,29.56306495,-98.60307228,DE ZAVALA RD,6040,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,21,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,December,2013
13596981,FALSE,12/14/13,0,0,3,0,N - NOT INJURED,0,0,0,29.45621497,-98.60161782,HEMPHILL ST,5840,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,16,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,December,2013
13598517,TRUE,12/14/13,0,0,3,0,N - NOT INJURED,0,0,0,29.38169498,-98.63826228,VALLEY HI DR,298,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,30,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,December,2013
13604480,FALSE,12/15/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.47643346,-98.54660798,COYLE PL,267,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,40,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13602558,TRUE,12/17/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.40937498,-98.67640227,ADAMS HILL DR,9730,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,25,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,December,2013
13604496,FALSE,12/17/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.35666854,-98.50390189,PLEASANTON RD,2301,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,49,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13604501,FALSE,12/18/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.36813125,-98.5244144,W SOUTHCROSS BLVD,844,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,13,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13605015,FALSE,12/18/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.35671777,-98.49093088,SL0013,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,44,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13610041,TRUE,12/22/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42932497,-98.49453231,W MARTIN ST,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,42,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13610244,FALSE,12/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51691439,-98.49760932,W RECTOR DR,308,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,20,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13611528,TRUE,12/23/13,0,0,1,0,N - NOT INJURED,0,0,1,29.52951496,-98.66314227,WICKHEATHER ST,9298,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,0,0,1,41,0,H - HISPANIC,1 - MALE,99 - UNKNOWN,0,0,0,0,4 - PEDESTRIAN,December,2013
13611520,TRUE,12/24/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.49048496,-98.5259823,CLIFFWOOD DR,299,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,26,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13090134,FALSE,1/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.40112412,-98.48539313,LOWELL ST,279,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,28,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13090545,TRUE,1/22/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.44386497,-98.49420231,N MAIN AVE,1598,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,32,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,January,2013
13090491,FALSE,1/23/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.57879494,-98.36733234,VIGIL VW,15100,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,21,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13092621,FALSE,1/24/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.39415129,-98.51721609,SL0353,2010,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,17,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13094867,FALSE,1/24/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.53177109,-98.6747642,AUTUMN SUNRISE,9351,No Data,No Data,No Data,1,3 - PEDALCYCLIST,0,0,0,0,0,0,6,1,W - WHITE,1 - MALE,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST,January,2013
13095413,FALSE,1/25/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.38598112,-98.45680232,S GEVERS ST,3462,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,73,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,January,2013
13095441,TRUE,1/25/13,0,0,2,0,N - NOT INJURED,0,0,0,29.39471489,-98.49046245,SS0536,699,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,17,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,January,2013
13095561,TRUE,1/26/13,0,2,7,1,B - SUSPECTED MINOR INJURY,0,3,0,29.42855497,-98.5314623,W COMMERCE ST,3201,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,47,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13095561,TRUE,1/26/13,0,2,7,1,B - SUSPECTED MINOR INJURY,0,3,0,29.42855497,-98.5314623,W COMMERCE ST,3201,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,24,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13097487,FALSE,1/26/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.44534667,-98.48065468,E JOSEPHINE ST,118,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,44,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13097924,TRUE,1/27/13,0,2,2,0,B - SUSPECTED MINOR INJURY,0,2,0,29.51299083,-98.56921609,SL0345,8000,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,56,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,January,2013
13097949,TRUE,1/28/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.41885497,-98.50853231,EL PASO ST,801,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,34,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13099722,FALSE,1/28/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.37043826,-98.51542742,FITCH ST,854,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,28,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13100601,TRUE,1/29/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.50618496,-98.51261231,MONTVIEW,1300,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,15,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13102228,TRUE,1/29/13,0,0,1,0,N - NOT INJURED,0,0,0,29.42336497,-98.52179231,W CESAR E CHAVEZ BLVD,2203,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,68,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,January,2013
13102344,FALSE,1/29/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43330875,-98.40552235,SL0013,154,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,70,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13102487,TRUE,1/29/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.45170497,-98.49183231,MCCULLOUGH AVE,2310,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,56,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13106090,TRUE,2/1/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.50280496,-98.50747231,BLANCO RD,5498,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,12,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13106124,TRUE,2/1/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.35499499,-98.5464123,BARLITE BLVD,7384,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,41,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13166121,FALSE,3/2/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42643497,-98.49132231,E HOUSTON ST,200,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,60,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13157789,FALSE,3/3/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.44064497,-98.49418805,W CYPRESS ST,101,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,24,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13160094,FALSE,3/6/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.4352214,-98.43370161,ATT CENTER PKWY,877,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,26,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13160275,FALSE,3/6/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.51911496,-98.63847978,GUILBEAU RD,7673,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,20,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,March,2013
13169975,FALSE,3/6/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.45434893,-98.47153199,SL0368,2971,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,76,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13157670,FALSE,3/7/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.50723495,-98.46637732,W SUNSET RD,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,11,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13160617,FALSE,3/7/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42926751,-98.53871901,W COMMERCE ST,3701,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,40,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13159647,TRUE,3/8/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.42890497,-98.48689232,BROADWAY ST,300,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,18,0,H - HISPANIC,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13160889,TRUE,3/9/13,0,0,4,0,N - NOT INJURED,0,0,1,29.42454497,-98.49145231,E COMMERCE ST,199,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,0,0,1,32,0,A - ASIAN,1 - MALE,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST,March,2013
13163977,FALSE,3/11/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42842158,-98.52000642,W HOUSTON ST,2309,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,78,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13165921,TRUE,3/11/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.48407496,-98.40583233,RITTIMAN RD,4498,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,23,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13166194,FALSE,3/12/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.43038975,-98.5079689,W MARTIN ST,1465,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,15,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13170960,TRUE,3/14/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.45202497,-98.5285523,W FRENCH PL,2001,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,16,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,March,2013
13226566,FALSE,4/12/13,0,1,0,0,A - SUSPECTED SERIOUS INJURY,1,2,0,29.485083,-98.59749555,JOINER,5800,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,65,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13224809,TRUE,4/14/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.52965495,-98.56368229,BLUEMEL RD,3801,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,13,0,W - WHITE,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13229045,FALSE,4/14/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.49519069,-98.70758855,FM0471,10901,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,21,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,April,2013
13225189,FALSE,4/17/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.37953498,-98.51699096,DIVISION AVE,800,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,16,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13226623,TRUE,4/17/13,0,0,5,1,C - POSSIBLE INJURY,0,1,0,29.39891498,-98.52815231,FRIO CITY RD,1098,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,38,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,April,2013
13228632,FALSE,4/17/13,0,1,1,1,B - SUSPECTED MINOR INJURY,0,2,0,29.46083966,-98.39967368,SPRINGFIELD RD,1274,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,20,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13228632,FALSE,4/17/13,0,1,1,1,B - SUSPECTED MINOR INJURY,0,2,0,29.46083966,-98.39967368,SPRINGFIELD RD,1274,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,17,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13228601,FALSE,4/19/13,0,0,3,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.49913439,-98.51133342,DRESDEN DR,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,63,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13228741,FALSE,4/19/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.51368505,-98.55000445,CALLAGHAN RD,8182,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,60,1,W - WHITE,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,April,2013
13228778,TRUE,4/19/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.44909497,-98.48783231,N ST MARYS ST,2500,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,34,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13228948,FALSE,4/19/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45320188,-98.4842276,N ST MARYS ST,3076,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,38,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,April,2013
13229668,FALSE,4/19/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.57253951,-98.59699502,W HAUSMAN RD,5609,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,23,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13232055,FALSE,4/19/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.39146,-98.48621367,E MITCHELL ST,403,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,18,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13229107,FALSE,4/20/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.37552595,-98.49234964,E YOUNG ST,429,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,7,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,April,2013
13229694,TRUE,4/20/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.39260498,-98.49202232,E MITCHELL ST,201,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,62,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,April,2013
13232064,FALSE,4/20/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.41552259,-98.43785154,SPRIGGSDALE BLVD,614,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,10,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13234215,TRUE,4/22/13,0,1,1,1,B - SUSPECTED MINOR INJURY,0,2,0,29.42271497,-98.49162231,S ST MARYS ST,398,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,39,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13234215,TRUE,4/22/13,0,1,1,1,B - SUSPECTED MINOR INJURY,0,2,0,29.42271497,-98.49162231,S ST MARYS ST,398,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,6,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13234115,FALSE,4/23/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.48006496,-98.53619168,GARDINA,1340,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,20,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13235721,TRUE,4/24/13,0,0,2,0,N - NOT INJURED,0,0,0,29.53795495,-98.5174423,WEST AVE,10794,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,75,0,W - WHITE,2 - FEMALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,April,2013
13236072,FALSE,4/24/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42600086,-98.40556722,SL0013,257,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,5,0,B - BLACK,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13236150,TRUE,4/24/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.40685498,-98.52971231,S ZARZAMORA ST,1900,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,36,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13236184,TRUE,4/24/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.48352496,-98.62995228,GRISSOM RD,5400,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,35,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13236190,TRUE,4/24/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.35927499,-98.53408231,S ZARZAMORA ST,6900,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,43,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13237104,TRUE,4/24/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.42855497,-98.49390231,N MAIN AVE,420,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,42,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,April,2013
13237839,FALSE,4/25/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.33546086,-98.53411231,S ZARZAMORA ST,8831,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,33,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13237899,FALSE,4/25/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51410139,-98.52461862,JACKSON KELLER RD,1954,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,60,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13290068,TRUE,5/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41085497,-98.46124232,S NEW BRAUNFELS AVE,898,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,13,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,May,2013
13289937,TRUE,5/27/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41946497,-98.45229232,S WALTERS,100,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,21,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13293912,FALSE,5/27/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.42582969,-98.55094171,SW 29TH ST,393,No Data,No Data,No Data,1,3 - PEDALCYCLIST,0,0,0,0,0,0,41,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST,May,2013
13290074,FALSE,5/28/13,0,0,1,2,C - POSSIBLE INJURY,0,2,0,29.37665761,-98.44832815,E SOUTHCROSS BLVD,2879,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,40,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,May,2013
13290074,FALSE,5/28/13,0,0,1,2,C - POSSIBLE INJURY,0,2,0,29.37665761,-98.44832815,E SOUTHCROSS BLVD,2879,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,31,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,May,2013
13290064,TRUE,5/29/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.35849978,-98.56189185,SL0013,3699,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,23,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,May,2013
13291223,FALSE,5/29/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.36600595,-98.43950986,PECAN VALLEY DR,6142,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,88,1,W - WHITE,2 - FEMALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,May,2013
